sales_key,order_id,customer_key,product_key,region_key,date_key,revenue,shipping_days,shipping_lag
7780,CA-2018-159604,643,238,335,20180414,8.76,0,"Same Day"
7781,CA-2018-159667,328,431,134,20181109,191.98,0,"Same Day"
7782,CA-2018-159667,328,1840,134,20181109,499.17,0,"Same Day"
7783,CA-2018-159688,145,1116,26,20180507,79.99,0,"Same Day"
7784,CA-2018-159793,278,1,12,20180825,130.98,0,"Same Day"
7785,CA-2018-159884,224,205,287,20180831,8.38,0,"Same Day"
7786,CA-2018-159884,224,1041,287,20180831,10.74,0,"Same Day"
7787,CA-2018-159954,758,1004,149,20180910,2.78,0,"Same Day"
7788,CA-2018-160017,134,591,134,20180928,10.37,0,"Same Day"
7789,CA-2018-160031,399,1185,324,20181204,74.35,0,"Same Day"
7790,CA-2018-160045,446,532,7,20180426,1.99,0,"Same Day"
7791,CA-2018-160087,634,1078,78,20180318,23.83,0,"Same Day"
7792,CA-2018-160122,710,1475,37,20181118,127.39,0,"Same Day"
7793,CA-2018-160122,710,1790,37,20181118,55.58,0,"Same Day"
7794,CA-2018-160325,163,474,129,20180924,391.98,0,"Same Day"
7795,CA-2018-160325,163,1299,129,20180924,437.85,0,"Same Day"
7796,CA-2018-160416,58,377,232,20181113,163.96,0,"Same Day"
7797,CA-2018-160423,391,829,44,20180121,35.78,0,"Same Day"
7798,CA-2018-160423,391,828,44,20180121,348.21,0,"Same Day"
7799,CA-2018-160458,14,785,32,20180527,25.92,0,"Same Day"
7800,CA-2018-160514,107,220,87,20181112,10.56,0,"Same Day"
7801,CA-2018-160633,511,923,393,20181116,86.35,0,"Same Day"
7802,CA-2018-160633,511,345,393,20181116,139.96,0,"Same Day"
7803,CA-2018-160633,511,621,393,20181116,899.98,0,"Same Day"
7804,CA-2018-160661,194,150,290,20181028,21.93,0,"Same Day"
7805,CA-2018-160724,454,1033,113,20180505,34.50,0,"Same Day"
7806,CA-2018-160801,436,642,75,20180919,4.84,0,"Same Day"
7807,CA-2018-160885,766,1777,199,20181202,2479.96,0,"Same Day"
7808,CA-2018-160899,661,1326,418,20180811,477.51,0,"Same Day"
7809,CA-2018-160934,500,1056,142,20180115,21.40,0,"Same Day"
7810,CA-2018-160962,205,19,106,20180428,6.85,0,"Same Day"
7811,CA-2018-160962,205,475,106,20180428,8.38,0,"Same Day"
7812,CA-2018-160983,335,713,136,20181029,46.96,0,"Same Day"
7813,CA-2018-161018,44,94,30,20181109,96.53,0,"Same Day"
7814,CA-2018-161046,119,166,373,20180305,262.24,0,"Same Day"
7815,CA-2018-161046,119,928,373,20180305,234.36,0,"Same Day"
7816,CA-2018-161046,119,768,373,20180305,42.68,0,"Same Day"
7817,CA-2018-161046,119,412,373,20180305,299.97,0,"Same Day"
7818,CA-2018-161053,33,1619,146,20180922,691.96,0,"Same Day"
7819,CA-2018-161053,33,61,146,20180922,34.95,0,"Same Day"
7820,CA-2018-161067,684,1748,46,20180903,90.80,0,"Same Day"
7821,CA-2018-161067,684,213,46,20180903,181.76,0,"Same Day"
7822,CA-2018-161067,684,1071,46,20180903,5.56,0,"Same Day"
7823,CA-2018-161067,684,986,46,20180903,419.40,0,"Same Day"
7824,CA-2018-161088,415,533,113,20180525,29.84,0,"Same Day"
7825,CA-2018-161102,686,1237,95,20180731,36.96,0,"Same Day"
7826,CA-2018-161102,686,87,95,20180731,56.56,0,"Same Day"
7827,CA-2018-161130,668,953,329,20181103,361.38,0,"Same Day"
7828,CA-2018-161172,728,1708,48,20180316,51.26,0,"Same Day"
7829,CA-2018-161172,728,69,48,20180316,5.19,0,"Same Day"
7830,CA-2018-161172,728,300,48,20180316,54.22,0,"Same Day"
7831,CA-2018-161172,728,412,48,20180316,159.98,0,"Same Day"
7832,CA-2018-161172,728,1005,48,20180316,44.38,0,"Same Day"
7833,CA-2018-161200,278,1206,300,20180806,145.74,0,"Same Day"
7834,CA-2018-161200,278,51,300,20180806,15.40,0,"Same Day"
7835,CA-2018-161333,253,489,63,20180202,86.26,0,"Same Day"
7836,CA-2018-161333,253,1279,63,20180202,46.80,0,"Same Day"
7837,CA-2018-161333,253,1167,63,20180202,139.04,0,"Same Day"
7838,CA-2018-161340,88,268,178,20180528,115.96,0,"Same Day"
7839,CA-2018-161340,88,1020,178,20180528,13.87,0,"Same Day"
7840,CA-2018-161410,418,1437,106,20180626,545.92,0,"Same Day"
7841,CA-2018-161410,418,258,106,20180626,358.20,0,"Same Day"
7842,CA-2018-161459,495,568,288,20181125,34.08,0,"Same Day"
7843,CA-2018-161459,495,1582,288,20181125,39.96,0,"Same Day"
7844,CA-2018-161480,268,580,46,20181225,191.98,0,"Same Day"
7845,CA-2018-161557,152,804,163,20180903,108.40,0,"Same Day"
7846,CA-2018-161578,47,486,2,20181216,13.36,0,"Same Day"
7847,CA-2018-161578,47,976,2,20181216,158.90,0,"Same Day"
7848,CA-2018-161592,729,813,429,20180406,8.10,0,"Same Day"
7849,CA-2018-161655,195,1208,286,20180513,299.52,0,"Same Day"
7850,CA-2018-161739,495,1318,218,20181110,341.96,0,"Same Day"
7851,CA-2018-161774,219,1200,17,20180514,899.43,0,"Same Day"
7852,CA-2018-161774,219,1186,17,20180514,46.20,0,"Same Day"
7853,CA-2018-161774,219,1818,17,20180514,47.95,0,"Same Day"
7854,CA-2018-161774,219,1712,17,20180514,76.86,0,"Same Day"
7855,CA-2018-161774,219,1582,17,20180514,7.99,0,"Same Day"
7856,CA-2018-161809,514,1097,63,20180120,160.78,0,"Same Day"
7857,CA-2018-161823,637,80,35,20180903,5.96,0,"Same Day"
7858,CA-2018-161851,163,69,124,20180415,15.57,0,"Same Day"
7859,CA-2018-161893,7,1275,116,20180123,4.94,0,"Same Day"
7860,CA-2018-161893,7,1607,116,20180123,95.98,0,"Same Day"
7861,CA-2018-161956,113,373,96,20180827,230.28,0,"Same Day"
7862,CA-2018-161956,113,1081,96,20180827,198.46,0,"Same Day"
7863,CA-2018-161956,113,1449,96,20180827,321.92,0,"Same Day"
7864,CA-2018-161956,113,116,96,20180827,841.57,0,"Same Day"
7865,CA-2018-161956,113,977,96,20180827,116.28,0,"Same Day"
7866,CA-2018-161956,113,1053,96,20180827,354.90,0,"Same Day"
7867,CA-2018-161956,113,681,96,20180827,28.40,0,"Same Day"
7868,CA-2018-161956,113,1599,96,20180827,879.98,0,"Same Day"
7869,CA-2018-161970,288,1844,270,20180922,17.94,0,"Same Day"
7870,CA-2018-161970,288,1346,270,20180922,12.96,0,"Same Day"
7871,CA-2018-161984,320,296,207,20180410,7.16,0,"Same Day"
7872,CA-2018-161984,320,231,207,20180410,7.61,0,"Same Day"
7873,CA-2018-162015,209,737,14,20180711,168.10,0,"Same Day"
7874,CA-2018-162015,209,219,14,20180711,1287.45,0,"Same Day"
7875,CA-2018-162033,774,1024,221,20180326,3.76,0,"Same Day"
7876,CA-2018-162033,774,945,221,20180326,53.25,0,"Same Day"
7877,CA-2018-162075,628,670,17,20180318,537.54,0,"Same Day"
7878,CA-2018-162096,354,1036,216,20181110,7.80,0,"Same Day"
7879,CA-2018-162173,221,725,221,20181026,356.85,0,"Same Day"
7880,CA-2018-162173,221,849,221,20181026,251.58,0,"Same Day"
7881,CA-2018-162250,702,571,10,20181124,7.78,0,"Same Day"
7882,CA-2018-162474,396,865,174,20180313,7.99,0,"Same Day"
7883,CA-2018-162481,565,52,39,20180925,269.97,0,"Same Day"
7884,CA-2018-162481,565,871,39,20180925,8.26,0,"Same Day"
7885,CA-2018-162565,626,881,174,20181211,520.46,0,"Same Day"
7886,CA-2018-162565,626,628,174,20181211,77.72,0,"Same Day"
7887,CA-2018-162565,626,291,174,20181211,10.37,0,"Same Day"
7888,CA-2018-162572,182,149,94,20180925,10.61,0,"Same Day"
7889,CA-2018-162572,182,248,94,20180925,119.96,0,"Same Day"
7890,CA-2018-162635,433,947,125,20181009,10.82,0,"Same Day"
7891,CA-2018-162691,443,1162,111,20180801,36.29,0,"Same Day"
7892,CA-2018-162691,443,1161,111,20180801,1439.98,0,"Same Day"
7893,CA-2018-162712,72,1101,414,20180618,74.35,0,"Same Day"
7894,CA-2018-162789,96,1761,46,20180922,12.07,0,"Same Day"
7895,CA-2018-162789,96,1211,46,20180922,1071.00,0,"Same Day"
7896,CA-2018-162880,242,310,579,20181225,3.86,0,"Same Day"
7897,CA-2018-162929,217,485,46,20181119,41.28,0,"Same Day"
7898,CA-2018-162929,217,486,46,20181119,13.36,0,"Same Day"
7899,CA-2018-162936,381,573,274,20180818,23.18,0,"Same Day"
7900,CA-2018-162978,353,217,10,20180504,300.90,0,"Same Day"
7901,CA-2018-162978,353,713,10,20180504,17.61,0,"Same Day"
7902,CA-2018-162978,353,526,10,20180504,183.96,0,"Same Day"
7903,CA-2018-163006,690,1659,156,20180630,569.06,0,"Same Day"
7904,CA-2018-163006,690,91,156,20180630,14.22,0,"Same Day"
7905,CA-2018-163006,690,1747,156,20180630,1001.58,0,"Same Day"
7906,CA-2018-163020,247,539,30,20180915,35.56,0,"Same Day"
7907,CA-2018-163069,308,1034,48,20180818,9.91,0,"Same Day"
7908,CA-2018-163097,228,1166,155,20180827,120.58,0,"Same Day"
7909,CA-2018-163125,94,1737,517,20181009,254.06,0,"Same Day"
7910,CA-2018-163125,94,372,517,20181009,67.14,0,"Same Day"
7911,CA-2018-163139,114,238,30,20181201,17.52,0,"Same Day"
7912,CA-2018-163139,114,237,30,20181201,221.55,0,"Same Day"
7913,CA-2018-163139,114,236,30,20181201,20.37,0,"Same Day"
7914,CA-2018-163160,60,704,483,20181013,10.48,0,"Same Day"
7915,CA-2018-163160,60,263,483,20181013,96.78,0,"Same Day"
7916,CA-2018-163160,60,820,483,20181013,63.31,0,"Same Day"
7917,CA-2018-163188,686,16,337,20181107,38.16,0,"Same Day"
7918,CA-2018-163209,178,281,35,20180503,22.96,0,"Same Day"
7919,CA-2018-163209,178,1729,35,20180503,25.92,0,"Same Day"
7920,CA-2018-163265,560,121,68,20180216,600.56,0,"Same Day"
7921,CA-2018-163265,560,1016,68,20180216,7.69,0,"Same Day"
7922,CA-2018-163265,560,517,68,20180216,28.03,0,"Same Day"
7923,CA-2018-163265,560,273,68,20180216,18.37,0,"Same Day"
7924,CA-2018-163265,560,195,68,20180216,50.35,0,"Same Day"
7925,CA-2018-163321,249,412,223,20180807,79.99,0,"Same Day"
7926,CA-2018-163335,166,560,113,20180924,38.71,0,"Same Day"
7927,CA-2018-163335,166,1706,113,20180924,40.29,0,"Same Day"
7928,CA-2018-163405,203,458,14,20181221,5.88,0,"Same Day"
7929,CA-2018-163405,203,457,14,20181221,6.63,0,"Same Day"
7930,CA-2018-163510,528,125,176,20181225,304.45,0,"Same Day"
7931,CA-2018-163510,528,919,176,20181225,95.94,0,"Same Day"
7932,CA-2018-163531,57,521,24,20180626,239.97,0,"Same Day"
7933,CA-2018-163671,318,215,430,20181224,21.31,0,"Same Day"
7934,CA-2018-163692,657,45,52,20180907,7.86,0,"Same Day"
7935,CA-2018-163818,29,899,235,20181004,19.98,0,"Same Day"
7936,CA-2018-163860,629,169,121,20181228,113.37,0,"Same Day"
7937,CA-2018-163860,629,347,121,20181228,2.96,0,"Same Day"
7938,CA-2018-163860,629,1516,121,20181228,7.97,0,"Same Day"
7939,CA-2018-163860,629,1354,121,20181228,1.68,0,"Same Day"
7940,CA-2018-163874,715,1055,60,20181110,26.35,0,"Same Day"
7941,CA-2018-163902,200,922,63,20180302,479.94,0,"Same Day"
7942,CA-2018-163902,200,1378,63,20180302,196.78,0,"Same Day"
7943,CA-2018-163979,121,247,95,20181228,725.84,0,"Same Day"
7944,CA-2018-164000,693,1431,64,20181218,18.70,0,"Same Day"
7945,CA-2018-164042,108,1572,15,20180523,18.32,0,"Same Day"
7946,CA-2018-164042,108,307,15,20180523,1.19,0,"Same Day"
7947,CA-2018-164042,108,1734,15,20180523,1.82,0,"Same Day"
7948,CA-2018-164042,108,1534,15,20180523,48.82,0,"Same Day"
7949,CA-2018-164049,176,1466,60,20181102,23.85,0,"Same Day"
7950,CA-2018-164098,1,76,33,20180126,18.16,0,"Same Day"
7951,CA-2018-164112,541,1469,185,20180630,1085.42,0,"Same Day"
7952,CA-2018-164168,61,287,177,20181112,22.85,0,"Same Day"
7953,CA-2018-164168,61,1007,177,20181112,30.56,0,"Same Day"
7954,CA-2018-164168,61,594,177,20181112,12.22,0,"Same Day"
7955,CA-2018-164168,61,577,177,20181112,77.95,0,"Same Day"
7956,CA-2018-164168,61,1141,177,20181112,44.78,0,"Same Day"
7957,CA-2018-164168,61,1517,177,20181112,67.99,0,"Same Day"
7958,CA-2018-164329,463,562,10,20180130,129.30,0,"Same Day"
7959,CA-2018-164364,395,1335,61,20181112,9.21,0,"Same Day"
7960,CA-2018-164364,395,696,61,20181112,9.96,0,"Same Day"
7961,CA-2018-164364,395,666,61,20181112,27.93,0,"Same Day"
7962,CA-2018-164378,515,1277,24,20180715,664.15,0,"Same Day"
7963,CA-2018-164378,515,1252,24,20180715,6.56,0,"Same Day"
7964,CA-2018-164378,515,288,24,20180715,7.83,0,"Same Day"
7965,CA-2018-164378,515,1066,24,20180715,8.96,0,"Same Day"
7966,CA-2018-164378,515,343,24,20180715,41.90,0,"Same Day"
7967,CA-2018-164707,52,527,63,20180218,9.82,0,"Same Day"
7968,CA-2018-164707,52,1327,63,20180218,109.53,0,"Same Day"
7969,CA-2018-164707,52,434,63,20180218,167.98,0,"Same Day"
7970,CA-2018-164756,165,1546,113,20180918,20.32,0,"Same Day"
7971,CA-2018-164756,165,109,113,20180918,113.94,0,"Same Day"
7972,CA-2018-164756,165,253,113,20180918,50.96,0,"Same Day"
7973,CA-2018-164756,165,1717,113,20180918,244.55,0,"Same Day"
7974,CA-2018-164756,165,1485,113,20180918,25.92,0,"Same Day"
7975,CA-2018-164756,165,616,113,20180918,34.48,0,"Same Day"
7976,CA-2018-164756,165,181,113,20180918,95.68,0,"Same Day"
7977,CA-2018-164756,165,54,113,20180918,411.98,0,"Same Day"
7978,CA-2018-164819,603,715,70,20181015,13.05,0,"Same Day"
7979,CA-2018-164826,227,307,24,20181228,33.26,0,"Same Day"
7980,CA-2018-164826,227,205,24,20181228,13.96,0,"Same Day"
7981,CA-2018-164826,227,493,24,20181228,72.45,0,"Same Day"
7982,CA-2018-164826,227,505,24,20181228,14.85,0,"Same Day"
7983,CA-2018-164917,150,372,124,20181202,47.96,0,"Same Day"
7984,CA-2018-164959,472,694,26,20180711,8.67,0,"Same Day"
7985,CA-2018-165008,771,103,364,20180915,295.06,0,"Same Day"
7986,CA-2018-165029,341,1056,149,20181126,12.84,0,"Same Day"
7987,CA-2018-165099,590,1842,584,20181211,1.39,0,"Same Day"
7988,CA-2018-165155,607,1028,63,20180921,15.51,0,"Same Day"
7989,CA-2018-165204,439,1112,32,20181113,8.90,0,"Same Day"
7990,CA-2018-165204,439,914,32,20181113,720.06,0,"Same Day"
7991,CA-2018-165323,257,1766,24,20180617,101.34,0,"Same Day"
7992,CA-2018-165323,257,1862,24,20180617,3404.50,0,"Same Day"
7993,CA-2018-165386,497,1230,37,20180803,183.37,0,"Same Day"
7994,CA-2018-165491,305,1316,61,20180320,265.93,0,"Same Day"
7995,CA-2018-165603,165,355,123,20181017,12.96,0,"Same Day"
7996,CA-2018-165603,165,354,123,20181017,49.96,0,"Same Day"
7997,CA-2018-165687,395,1311,271,20181117,35.04,0,"Same Day"
7998,CA-2018-165715,768,902,308,20181202,32.78,0,"Same Day"
7999,CA-2018-165757,485,1446,12,20180622,10.33,0,"Same Day"
8000,CA-2018-165757,485,352,12,20180622,31.16,0,"Same Day"
8001,CA-2018-165757,485,1447,12,20180622,8.93,0,"Same Day"
8002,CA-2018-165841,204,164,336,20181221,166.44,0,"Same Day"
8003,CA-2018-165841,204,1216,336,20181221,69.50,0,"Same Day"
8004,CA-2018-165841,204,544,336,20181221,281.97,0,"Same Day"
8005,CA-2018-165904,368,403,134,20180407,16.26,0,"Same Day"
8006,CA-2018-165904,368,826,134,20180407,219.18,0,"Same Day"
8007,CA-2018-166093,460,139,91,20180817,2518.29,0,"Same Day"
8008,CA-2018-166093,460,1478,91,20180817,13.92,0,"Same Day"
8009,CA-2018-166093,460,661,91,20180817,221.06,0,"Same Day"
8010,CA-2018-166093,460,1050,91,20180817,23.36,0,"Same Day"
8011,CA-2018-166093,460,1128,91,20180817,8.56,0,"Same Day"
8012,CA-2018-166093,460,740,91,20180817,540.57,0,"Same Day"
8013,CA-2018-166093,460,1003,91,20180817,71.98,0,"Same Day"
8014,CA-2018-166128,561,1064,55,20180411,41.86,0,"Same Day"
8015,CA-2018-166128,561,98,55,20180411,199.95,0,"Same Day"
8016,CA-2018-166142,571,1127,50,20180715,310.44,0,"Same Day"
8017,CA-2018-166142,571,614,50,20180715,26.55,0,"Same Day"
8018,CA-2018-166184,404,392,46,20180324,207.85,0,"Same Day"
8019,CA-2018-166184,404,1375,46,20180324,47.01,0,"Same Day"
8020,CA-2018-166184,404,1158,46,20180324,469.99,0,"Same Day"
8021,CA-2018-166198,528,804,6,20180421,162.60,0,"Same Day"
8022,CA-2018-166198,528,1602,6,20180421,11.54,0,"Same Day"
8023,CA-2018-166296,581,1089,361,20180313,314.55,0,"Same Day"
8024,CA-2018-166317,532,871,202,20180922,33.04,0,"Same Day"
8025,CA-2018-166317,532,1093,202,20180922,219.84,0,"Same Day"
8026,CA-2018-166317,532,969,202,20180922,98.16,0,"Same Day"
8027,CA-2018-166317,532,1140,202,20180922,86.97,0,"Same Day"
8028,CA-2018-166415,251,1038,6,20180219,11.22,0,"Same Day"
8029,CA-2018-166436,478,325,46,20181124,977.29,0,"Same Day"
8030,CA-2018-166436,478,1027,46,20181124,5.88,0,"Same Day"
8031,CA-2018-166576,623,951,76,20180516,221.02,0,"Same Day"
8032,CA-2018-166695,255,408,469,20180520,518.27,0,"Same Day"
8033,CA-2018-166695,255,777,469,20180520,6.98,0,"Same Day"
8034,CA-2018-166695,255,1804,469,20180520,343.20,0,"Same Day"
8035,CA-2018-166709,333,1406,286,20181117,10499.97,0,"Same Day"
8036,CA-2018-166835,590,951,208,20181112,221.02,0,"Same Day"
8037,CA-2018-166849,320,1294,27,20180420,44.40,0,"Same Day"
8038,CA-2018-166856,701,757,536,20180918,10.08,0,"Same Day"
8039,CA-2018-166856,701,1766,536,20180918,101.34,0,"Same Day"
8040,CA-2018-166898,176,1019,201,20180911,19.44,0,"Same Day"
8041,CA-2018-166898,176,1003,201,20180911,143.95,0,"Same Day"
8042,CA-2018-166919,118,1720,78,20181123,195.96,0,"Same Day"
8043,CA-2018-166926,3,1553,60,20181201,141.96,0,"Same Day"
8044,CA-2018-166926,3,1807,60,20181201,41.86,0,"Same Day"
8045,CA-2018-166933,451,1099,538,20180424,1.81,0,"Same Day"
8046,CA-2018-167003,746,725,2,20180523,171.29,0,"Same Day"
8047,CA-2018-167017,420,487,528,20181123,4.36,0,"Same Day"
8048,CA-2018-167080,19,60,165,20180610,8.40,0,"Same Day"
8049,CA-2018-167094,461,1191,331,20181021,478.48,0,"Same Day"
8050,CA-2018-167094,461,650,331,20181021,5.18,0,"Same Day"
8051,CA-2018-167094,461,945,331,20181021,28.40,0,"Same Day"
8052,CA-2018-167101,313,1256,30,20180324,221.92,0,"Same Day"
8053,CA-2018-167101,313,199,30,20180324,26.00,0,"Same Day"
8054,CA-2018-167150,131,806,89,20181210,19.94,0,"Same Day"
8055,CA-2018-167150,131,807,89,20181210,65.57,0,"Same Day"
8056,CA-2018-167227,74,1640,359,20181102,83.90,0,"Same Day"
8057,CA-2018-167227,74,1027,359,20181102,11.76,0,"Same Day"
8058,CA-2018-167381,383,369,243,20180922,241.96,0,"Same Day"
8059,CA-2018-167381,383,86,243,20180922,27.72,0,"Same Day"
8060,CA-2018-167395,28,1377,112,20181202,286.86,0,"Same Day"
8061,CA-2018-167395,28,487,112,20181202,4.36,0,"Same Day"
8062,CA-2018-167395,28,35,112,20181202,979.95,0,"Same Day"
8063,CA-2018-167542,471,682,75,20180813,17.54,0,"Same Day"
8064,CA-2018-167549,774,1180,163,20180725,298.12,0,"Same Day"
8065,CA-2018-167626,502,1112,37,20180903,8.90,0,"Same Day"
8066,CA-2018-167626,502,731,37,20180903,100.80,0,"Same Day"
8067,CA-2018-167640,764,709,10,20180306,23.88,0,"Same Day"
8068,CA-2018-167640,764,1380,10,20180306,11.52,0,"Same Day"
8069,CA-2018-167640,764,1544,10,20180306,286.93,0,"Same Day"
8070,CA-2018-167640,764,966,10,20180306,206.38,0,"Same Day"
8071,CA-2018-167661,487,806,95,20181005,19.94,0,"Same Day"
8072,CA-2018-167661,487,1241,95,20181005,39.92,0,"Same Day"
8073,CA-2018-167661,487,1338,95,20181005,61.96,0,"Same Day"
8074,CA-2018-167668,647,200,46,20180506,59.20,0,"Same Day"
8075,CA-2018-167703,431,705,94,20180203,5.23,0,"Same Day"
8076,CA-2018-167703,431,523,94,20180203,285.55,0,"Same Day"
8077,CA-2018-167752,356,1448,64,20180115,34.38,0,"Same Day"
8078,CA-2018-167752,356,229,64,20180115,1924.16,0,"Same Day"
8079,CA-2018-167871,579,1507,241,20181118,44.38,0,"Same Day"
8080,CA-2018-167871,579,329,241,20181118,2.94,0,"Same Day"
8081,CA-2018-167899,190,581,136,20180521,520.05,0,"Same Day"
8082,CA-2018-167899,190,764,136,20180521,17.97,0,"Same Day"
8083,CA-2018-167913,253,552,169,20180730,26.25,0,"Same Day"
8084,CA-2018-167913,253,551,169,20180730,330.40,0,"Same Day"
8085,CA-2018-167941,536,1398,307,20181106,28.27,0,"Same Day"
8086,CA-2018-167941,536,78,307,20181106,499.58,0,"Same Day"
8087,CA-2018-167941,536,560,307,20181106,13.27,0,"Same Day"
8088,CA-2018-167941,536,591,307,20181106,31.10,0,"Same Day"
8089,CA-2018-167941,536,463,307,20181106,259.14,0,"Same Day"
8090,CA-2018-167976,146,1800,619,20181111,25.50,0,"Same Day"
8091,CA-2018-168102,292,1053,134,20180424,113.57,0,"Same Day"
8092,CA-2018-168109,83,1083,60,20180703,1687.80,0,"Same Day"
8093,CA-2018-168109,83,248,60,20180703,59.98,0,"Same Day"
8094,CA-2018-168109,83,1577,60,20180703,2395.20,0,"Same Day"
8095,CA-2018-168109,83,314,60,20180703,7.99,0,"Same Day"
8096,CA-2018-168123,149,675,39,20180305,127.96,0,"Same Day"
8097,CA-2018-168123,149,806,39,20180305,18.69,0,"Same Day"
8098,CA-2018-168123,149,1452,39,20180305,7.90,0,"Same Day"
8099,CA-2018-168123,149,1136,39,20180305,221.16,0,"Same Day"
8100,CA-2018-168172,130,356,165,20180806,70.12,0,"Same Day"
8101,CA-2018-168179,678,591,364,20181102,19.44,0,"Same Day"
8102,CA-2018-168193,718,937,165,20180306,71.97,0,"Same Day"
8103,CA-2018-168193,718,147,165,20180306,26.38,0,"Same Day"
8104,CA-2018-168228,276,106,63,20180427,12.39,0,"Same Day"
8105,CA-2018-168228,276,1585,63,20180427,47.30,0,"Same Day"
8106,CA-2018-168228,276,292,63,20180427,123.92,0,"Same Day"
8107,CA-2018-168389,2,408,134,20181211,64.78,0,"Same Day"
8108,CA-2018-168389,2,190,134,20181211,721.88,0,"Same Day"
8109,CA-2018-168389,2,209,134,20181211,13.58,0,"Same Day"
8110,CA-2018-168389,2,465,134,20181211,73.57,0,"Same Day"
8111,CA-2018-168396,233,484,35,20180803,123.96,0,"Same Day"
8112,CA-2018-168396,233,493,35,20180803,51.75,0,"Same Day"
8113,CA-2018-168403,461,1836,41,20180909,11.18,0,"Same Day"
8114,CA-2018-168403,461,331,41,20180909,31.10,0,"Same Day"
8115,CA-2018-168641,568,1349,46,20181124,321.57,0,"Same Day"
8116,CA-2018-168641,568,860,46,20181124,16.38,0,"Same Day"
8117,CA-2018-168641,568,980,46,20181124,167.96,0,"Same Day"
8118,CA-2018-168641,568,1204,46,20181124,12.96,0,"Same Day"
8119,CA-2018-168655,615,1208,384,20181012,79.87,0,"Same Day"
8120,CA-2018-168655,615,1211,384,20181012,595.00,0,"Same Day"
8121,CA-2018-168739,522,1558,15,20180529,65.42,0,"Same Day"
8122,CA-2018-168837,528,285,233,20181014,9.46,0,"Same Day"
8123,CA-2018-168858,252,854,165,20181119,2504.74,0,"Same Day"
8124,CA-2018-168858,252,410,165,20181119,16.74,0,"Same Day"
8125,CA-2018-168900,130,9,158,20180504,2.31,0,"Same Day"
8126,CA-2018-168942,76,828,10,20180801,186.54,0,"Same Day"
8127,CA-2018-169005,768,22,29,20181102,5.56,0,"Same Day"
8128,CA-2018-169012,668,1836,113,20180710,41.91,0,"Same Day"
8129,CA-2018-169054,247,1070,12,20180422,254.35,0,"Same Day"
8130,CA-2018-169124,94,1646,485,20180703,129.39,0,"Same Day"
8131,CA-2018-169264,414,22,10,20180814,16.68,0,"Same Day"
8132,CA-2018-169264,414,751,10,20180814,5.76,0,"Same Day"
8133,CA-2018-169285,356,420,378,20180321,277.40,0,"Same Day"
8134,CA-2018-169285,356,615,378,20180321,5.78,0,"Same Day"
8135,CA-2018-169362,134,612,163,20181012,39.98,0,"Same Day"
8136,CA-2018-169404,545,353,357,20180409,37.90,0,"Same Day"
8137,CA-2018-169404,545,1544,357,20180409,65.58,0,"Same Day"
8138,CA-2018-169411,557,774,145,20181224,37.93,0,"Same Day"
8139,CA-2018-169439,96,484,178,20180909,66.11,0,"Same Day"
8140,CA-2018-169439,96,315,178,20180909,25.92,0,"Same Day"
8141,CA-2018-169474,283,939,145,20180204,32.67,0,"Same Day"
8142,CA-2018-169691,657,585,433,20180615,44.40,0,"Same Day"
8143,CA-2018-169691,657,1693,433,20180615,17.94,0,"Same Day"
8144,CA-2018-169691,657,1046,433,20180615,84.55,0,"Same Day"
8145,CA-2018-169810,182,1405,376,20180725,20.23,0,"Same Day"
8146,CA-2018-169817,13,1325,106,20180921,1.91,0,"Same Day"
8147,CA-2018-169859,487,1477,143,20181214,26.25,0,"Same Day"
8148,CA-2018-169859,487,1478,143,20181214,64.96,0,"Same Day"
8149,CA-2018-169859,487,761,143,20181214,43.70,0,"Same Day"
8150,CA-2018-169894,598,661,155,20181124,20.72,0,"Same Day"
8151,CA-2018-169894,598,394,155,20181124,415.87,0,"Same Day"
8152,CA-2018-169901,143,127,35,20180615,47.98,0,"Same Day"
8153,CA-2018-169929,625,869,525,20180925,39.90,0,"Same Day"
8154,CA-2018-169978,644,293,188,20181224,271.76,0,"Same Day"
8155,CA-2018-169978,644,1131,188,20181224,14.38,0,"Same Day"
8156,US-2015-100279,350,870,248,20150310,22.38,0,"Same Day"
8157,US-2015-100853,81,166,37,20150914,52.45,0,"Same Day"
8158,US-2015-100853,81,167,37,20150914,20.16,0,"Same Day"
8159,US-2015-102071,311,203,95,20150509,167.97,0,"Same Day"
8160,US-2015-102071,311,664,95,20150509,67.80,0,"Same Day"
8161,US-2015-102631,226,1668,37,20151213,94.43,0,"Same Day"
8162,US-2015-102715,272,1606,124,20150411,6.91,0,"Same Day"
8163,US-2015-102715,272,822,124,20150411,10.37,0,"Same Day"
8164,US-2015-102715,272,1607,124,20150411,335.94,0,"Same Day"
8165,US-2015-102715,272,267,124,20150411,383.98,0,"Same Day"
8166,US-2015-103338,580,1624,53,20150311,7.98,0,"Same Day"
8167,US-2015-103905,586,413,174,20150714,29.93,0,"Same Day"
8168,US-2015-103905,586,181,174,20150714,38.27,0,"Same Day"
8169,US-2015-104759,733,705,27,20150331,8.13,0,"Same Day"
8170,US-2015-104759,733,654,27,20150331,79.98,0,"Same Day"
8171,US-2015-105137,580,476,48,20151010,18.26,0,"Same Day"
8172,US-2015-105137,580,1877,48,20151010,101.99,0,"Same Day"
8173,US-2015-105151,738,1735,30,20150330,10.50,0,"Same Day"
